"datetime";"wind speed_ms"
2022-01-05 10:00:00;8.09735927894
2022-01-05 11:00:00;7.49545900217
2022-01-05 12:00:00;8.8998929813
2022-01-05 13:00:00;8.69925955571
2022-01-05 14:00:00;9.39890432187
2022-01-05 15:00:00;8.99763747069
2022-01-05 16:00:00;3.59596832019
2022-01-05 17:00:00;11.59558310974
2022-01-05 18:00:00;13.39613949324
2022-01-05 19:00:00;11.19946070537
2022-01-05 20:00:00;8.69925955571
2022-01-05 21:00:00;15.49507379172
2022-01-05 22:00:00;NA
2022-01-05 23:00:00;14.1986731956
2022-01-06 00:00:00;14.39930662119
2022-01-06 01:00:00;14.0957842594
2022-01-06 02:00:00;14.89831796176
2022-01-06 03:00:00;15.9992295791
2022-01-06 04:00:00;17.19788568583
2022-01-06 05:00:00;18.79780864374
2022-01-06 06:00:00;19.89872026108
2022-01-06 07:00:00;18.39654179256
2022-01-06 08:00:00;18.89555313313
2022-01-06 09:00:00;18.89555313313
2022-01-06 10:00:00;17.29563017522
2022-01-06 11:00:00;17.7997859626
2022-01-06 12:00:00;NA
2022-01-06 13:00:00;NA
2022-01-06 14:00:00;16.39535198347
2022-01-06 15:00:00;16.19986300469
2022-01-06 16:00:00;NA
2022-01-06 17:00:00;15.79859615351
2022-01-06 18:00:00;15.09895138735
2022-01-06 19:00:00;15.39732930233
2022-01-06 20:00:00;16.89950777085
2022-01-06 21:00:00;15.39732930233
2022-01-06 22:00:00;13.79740634442
2022-01-06 23:00:00;13.69966185503
2022-01-07 00:00:00;14.39930662119
2022-01-07 01:00:00;13.79740634442
2022-01-07 02:00:00;13.89515083381
2022-01-07 03:00:00;14.89831796176
2022-01-07 04:00:00;13.79740634442
2022-01-07 05:00:00;13.09776157826
2022-01-07 06:00:00;12.59875023769
2022-01-07 07:00:00;11.29720519476
2022-01-07 08:00:00;10.19629357742
2022-01-07 09:00:00;10.79819385419
2022-01-07 10:00:00;9.89791566244
2022-01-07 11:00:00;9.29601538567
2022-01-07 12:00:00;6.39969183164
2022-01-07 13:00:00;6.49743632103
2022-01-07 14:00:00;6.49743632103
2022-01-07 15:00:00;7.99961478955
2022-01-07 16:00:00;6.69806974662
2022-01-07 17:00:00;7.0993365978
2022-01-07 18:00:00;7.89672585335
2022-01-07 19:00:00;7.79898136396
2022-01-07 20:00:00;6.79581423601
2022-01-07 21:00:00;6.19905840605
2022-01-07 22:00:00;3.3953348946
2022-01-07 23:00:00;7.19708108719
2022-01-08 00:00:00;8.19510376833
2022-01-08 01:00:00;5.69490261867
2022-01-08 02:00:00;4.39850202255
2022-01-08 03:00:00;6.09616946985
2022-01-08 04:00:00;7.0993365978
2022-01-08 05:00:00;5.49941363989
2022-01-08 06:00:00;2.09893429848
2022-01-08 07:00:00;3.4982238308
2022-01-08 08:00:00;5.69490261867
2022-01-08 09:00:00;5.69490261867
2022-01-08 10:00:00;5.99842498046
2022-01-08 11:00:00;5.69490261867
2022-01-08 12:00:00;6.79581423601
2022-01-08 13:00:00;5.2987802143
2022-01-08 14:00:00;5.59715812928
2022-01-08 15:00:00;4.99525785251
2022-01-08 16:00:00;4.29561308635
2022-01-08 17:00:00;4.19786859696
2022-01-08 18:00:00;6.09616946985
2022-01-08 19:00:00;6.09616946985
2022-01-08 20:00:00;6.39969183164
2022-01-08 21:00:00;6.39969183164
2022-01-08 22:00:00;7.39771451278
2022-01-08 23:00:00;14.59994004678
2022-01-09 00:00:00;16.19986300469
2022-01-09 01:00:00;19.79583132488
2022-01-09 02:00:00;17.99527494138
2022-01-09 03:00:00;16.29760749408
2022-01-09 04:00:00;20.19709817606
2022-01-09 05:00:00;24.09658885804
2022-01-09 06:00:00;20.79899845283
2022-01-09 07:00:00;16.89950777085
2022-01-09 08:00:00;10.89593834358
2022-01-09 09:00:00;6.39969183164
2022-01-09 10:00:00;5.59715812928
2022-01-09 11:00:00;11.79621653533
2022-01-09 12:00:00;18.39654179256
2022-01-09 13:00:00;18.59717521815
2022-01-09 14:00:00;16.59598540906
2022-01-09 15:00:00;18.49943072876
2022-01-09 16:00:00;17.59915253701
2022-01-09 17:00:00;18.39654179256
2022-01-09 18:00:00;15.39732930233
2022-01-09 19:00:00;12.89712815267
2022-01-09 20:00:00;6.9964476616
2022-01-09 21:00:00;NA
2022-01-09 22:00:00;5.2987802143
2022-01-09 23:00:00;5.09814678871
2022-01-10 00:00:00;3.19984591582
2022-01-10 01:00:00;5.49941363989
2022-01-10 02:00:00;6.89870317221
2022-01-10 03:00:00;9.59953774746
2022-01-10 04:00:00;10.19629357742
2022-01-10 05:00:00;10.89593834358
2022-01-10 06:00:00;13.09776157826
2022-01-10 07:00:00;11.69847204594
2022-01-10 08:00:00;12.59875023769
2022-01-10 09:00:00;13.29839500385
2022-01-10 10:00:00;13.59677291883
2022-01-10 11:00:00;13.09776157826
2022-01-10 12:00:00;NA
2022-01-10 13:00:00;16.99725226024
2022-01-10 14:00:00;15.79859615351
2022-01-10 15:00:00;14.29641768499
2022-01-10 16:00:00;13.19550606765
2022-01-10 17:00:00;12.89712815267
2022-01-10 18:00:00;14.79542902556
2022-01-10 19:00:00;15.69570721731
2022-01-10 20:00:00;14.0957842594
2022-01-10 21:00:00;12.99487264206
2022-01-10 22:00:00;12.09973889712
2022-01-10 23:00:00;10.19629357742
2022-01-11 00:00:00;10.29918251362
2022-01-11 01:00:00;11.49783862035
2022-01-11 02:00:00;10.19629357742
2022-01-11 03:00:00;11.29720519476
2022-01-11 04:00:00;12.3981168121
2022-01-11 05:00:00;11.59558310974
2022-01-11 06:00:00;10.79819385419
2022-01-11 07:00:00;11.49783862035
2022-01-11 08:00:00;12.59875023769
2022-01-11 09:00:00;12.79938366328
2022-01-11 10:00:00;12.69649472708
2022-01-11 11:00:00;12.99487264206
2022-01-11 12:00:00;11.89910547153
2022-01-11 13:00:00;10.79819385419
2022-01-11 14:00:00;12.99487264206
2022-01-11 15:00:00;14.89831796176
2022-01-11 16:00:00;12.69649472708
2022-01-11 17:00:00;8.99763747069
2022-01-11 18:00:00;7.89672585335
2022-01-11 19:00:00;7.59834793837
2022-01-11 20:00:00;12.49586130149
2022-01-11 21:00:00;12.3981168121
2022-01-11 22:00:00;13.99803977001
2022-01-11 23:00:00;13.79740634442
2022-01-12 00:00:00;14.89831796176
2022-01-12 01:00:00;15.49507379172
2022-01-12 02:00:00;12.79938366328
2022-01-12 03:00:00;15.09895138735
2022-01-12 04:00:00;14.39930662119
2022-01-12 05:00:00;14.39930662119
2022-01-12 06:00:00;NA
2022-01-12 07:00:00;NA
2022-01-12 08:00:00;15.49507379172
2022-01-12 09:00:00;16.59598540906
2022-01-12 10:00:00;14.69768453617
2022-01-12 11:00:00;15.39732930233
2022-01-12 12:00:00;14.69768453617
2022-01-12 13:00:00;15.79859615351
2022-01-12 14:00:00;14.69768453617
2022-01-12 15:00:00;14.1986731956
2022-01-12 16:00:00;14.39930662119
2022-01-12 17:00:00;13.89515083381
2022-01-12 18:00:00;13.99803977001
2022-01-12 19:00:00;11.99684996092
2022-01-12 20:00:00;12.2952278759
2022-01-12 21:00:00;13.09776157826
2022-01-12 22:00:00;13.09776157826
2022-01-12 23:00:00;13.79740634442
2022-01-13 00:00:00;12.19748338651
2022-01-13 01:00:00;11.99684996092
2022-01-13 02:00:00;10.89593834358
2022-01-13 03:00:00;11.29720519476
2022-01-13 04:00:00;12.19748338651
2022-01-13 05:00:00;12.09973889712
2022-01-13 06:00:00;12.89712815267
2022-01-13 07:00:00;11.59558310974
2022-01-13 08:00:00;11.69847204594
2022-01-13 09:00:00;13.09776157826
2022-01-13 10:00:00;12.2952278759
2022-01-13 11:00:00;12.2952278759
2022-01-13 12:00:00;11.09657176917
2022-01-13 13:00:00;11.49783862035
2022-01-13 14:00:00;10.69530491799
2022-01-13 15:00:00;12.09973889712
2022-01-13 16:00:00;12.2952278759
2022-01-13 17:00:00;11.89910547153
2022-01-13 18:00:00;13.19550606765
2022-01-13 19:00:00;11.19946070537
2022-01-13 20:00:00;10.79819385419
2022-01-13 21:00:00;10.09854908803
2022-01-13 22:00:00;9.59953774746
2022-01-13 23:00:00;7.99961478955
2022-01-14 00:00:00;9.59953774746
2022-01-14 01:00:00;7.49545900217
2022-01-14 02:00:00;7.29997002339
2022-01-14 03:00:00;5.89553604426
2022-01-14 04:00:00;5.49941363989
2022-01-14 05:00:00;4.49624651194
2022-01-14 06:00:00;6.09616946985
2022-01-14 07:00:00;4.09497966076
2022-01-14 08:00:00;4.99525785251
2022-01-14 09:00:00;4.69687993753
2022-01-14 10:00:00;5.2987802143
2022-01-14 11:00:00;5.99842498046
2022-01-14 12:00:00;7.69609242776
2022-01-14 13:00:00;6.89870317221
2022-01-14 14:00:00;8.09735927894
2022-01-14 15:00:00;7.79898136396
2022-01-14 16:00:00;6.9964476616
2022-01-14 17:00:00;7.29997002339
2022-01-14 18:00:00;7.49545900217
2022-01-14 19:00:00;7.59834793837
2022-01-14 20:00:00;8.19510376833
2022-01-14 21:00:00;8.29799270453
2022-01-14 22:00:00;7.69609242776
2022-01-14 23:00:00;7.79898136396
2022-01-15 00:00:00;6.79581423601
2022-01-15 01:00:00;5.39652470369
2022-01-15 02:00:00;3.29759040521
2022-01-15 03:00:00;3.29759040521
2022-01-15 04:00:00;3.4982238308
2022-01-15 05:00:00;2.39731221346
2022-01-15 06:00:00;2.89632355403
2022-01-15 07:00:00;3.69885725639
2022-01-15 08:00:00;4.19786859696
2022-01-15 09:00:00;5.39652470369
2022-01-15 10:00:00;5.1958912781
2022-01-15 11:00:00;3.69885725639
2022-01-15 12:00:00;2.29956772407
2022-01-15 13:00:00;1.99604536228
2022-01-15 14:00:00;5.69490261867
2022-01-15 15:00:00;4.69687993753
2022-01-15 16:00:00;6.59518081042
2022-01-15 17:00:00;6.19905840605
2022-01-15 18:00:00;5.89553604426
2022-01-15 19:00:00;5.39652470369
2022-01-15 20:00:00;5.1958912781
2022-01-15 21:00:00;4.29561308635
2022-01-15 22:00:00;3.59596832019
2022-01-15 23:00:00;3.09695697962
2022-01-16 00:00:00;2.89632355403
2022-01-16 01:00:00;2.19667878787
2022-01-16 02:00:00;2.29956772407
2022-01-16 03:00:00;2.29956772407
2022-01-16 04:00:00;2.39731221346
2022-01-16 05:00:00;2.89632355403
2022-01-16 06:00:00;3.79660174578
2022-01-16 07:00:00;3.79660174578
2022-01-16 08:00:00;5.2987802143
2022-01-16 09:00:00;5.79779155487
2022-01-16 10:00:00;5.89553604426
2022-01-16 11:00:00;6.89870317221
2022-01-16 12:00:00;6.69806974662
2022-01-16 13:00:00;8.09735927894
2022-01-16 14:00:00;9.59953774746
2022-01-16 15:00:00;10.19629357742
2022-01-16 16:00:00;10.5975604286
2022-01-16 17:00:00;9.39890432187
2022-01-16 18:00:00;7.0993365978
2022-01-16 19:00:00;5.49941363989
2022-01-16 20:00:00;4.59913544814
2022-01-16 21:00:00;5.49941363989
2022-01-16 22:00:00;7.0993365978
2022-01-16 23:00:00;8.69925955571
2022-01-17 00:00:00;8.7970040451
2022-01-17 01:00:00;9.29601538567
2022-01-17 02:00:00;7.59834793837
2022-01-17 03:00:00;5.99842498046
2022-01-17 04:00:00;5.59715812928
2022-01-17 05:00:00;5.39652470369
2022-01-17 06:00:00;4.89751336312
2022-01-17 07:00:00;2.79857906464
2022-01-17 08:00:00;5.09814678871
2022-01-17 09:00:00;4.59913544814
2022-01-17 10:00:00;4.69687993753
2022-01-17 11:00:00;3.79660174578
2022-01-17 12:00:00;4.69687993753
2022-01-17 13:00:00;5.09814678871
2022-01-17 14:00:00;5.39652470369
2022-01-17 15:00:00;5.79779155487
2022-01-17 16:00:00;6.79581423601
2022-01-17 17:00:00;7.39771451278
2022-01-17 18:00:00;7.39771451278
2022-01-17 19:00:00;7.49545900217
2022-01-17 20:00:00;6.89870317221
2022-01-17 21:00:00;6.9964476616
2022-01-17 22:00:00;7.0993365978
2022-01-17 23:00:00;6.89870317221
2022-01-18 00:00:00;5.59715812928
2022-01-18 01:00:00;5.09814678871
2022-01-18 02:00:00;3.4982238308
2022-01-18 03:00:00;2.99921249023
2022-01-18 04:00:00;4.09497966076
2022-01-18 05:00:00;4.29561308635
2022-01-18 06:00:00;2.59794563905
2022-01-18 07:00:00;5.1958912781
2022-01-18 08:00:00;2.89632355403
2022-01-18 09:00:00;3.89949068198
2022-01-18 10:00:00;5.49941363989
2022-01-18 11:00:00;3.59596832019
2022-01-18 12:00:00;3.89949068198
2022-01-18 13:00:00;4.39850202255
2022-01-18 14:00:00;4.79976887373
2022-01-18 15:00:00;3.3953348946
2022-01-18 16:00:00;2.09893429848
2022-01-18 17:00:00;2.49505670285
2022-01-18 18:00:00;NA
2022-01-18 19:00:00;2.09893429848
2022-01-18 20:00:00;2.19667878787
2022-01-18 21:00:00;3.09695697962
2022-01-18 22:00:00;2.79857906464
2022-01-18 23:00:00;2.89632355403
2022-01-19 00:00:00;3.4982238308
2022-01-19 01:00:00;5.39652470369
2022-01-19 02:00:00;5.79779155487
2022-01-19 03:00:00;6.69806974662
2022-01-19 04:00:00;6.09616946985
2022-01-19 05:00:00;6.9964476616
2022-01-19 06:00:00;5.59715812928
2022-01-19 07:00:00;4.89751336312
2022-01-19 08:00:00;5.49941363989
2022-01-19 09:00:00;5.2987802143
2022-01-19 10:00:00;4.59913544814
2022-01-19 11:00:00;3.79660174578
2022-01-19 12:00:00;3.09695697962
2022-01-19 13:00:00;NA
2022-01-19 14:00:00;4.69687993753
2022-01-19 15:00:00;6.69806974662
2022-01-19 16:00:00;4.89751336312
2022-01-19 17:00:00;6.29680289544
2022-01-19 18:00:00;7.79898136396
2022-01-19 19:00:00;8.29799270453
2022-01-19 20:00:00;9.19827089628
2022-01-19 21:00:00;9.09538196008
2022-01-19 22:00:00;10.29918251362
2022-01-19 23:00:00;12.09973889712
2022-01-20 00:00:00;13.69966185503
2022-01-20 01:00:00;13.69966185503
2022-01-20 02:00:00;13.19550606765
2022-01-20 03:00:00;9.69728223685
2022-01-20 04:00:00;8.69925955571
2022-01-20 05:00:00;6.29680289544
2022-01-20 06:00:00;5.2987802143
2022-01-20 07:00:00;3.79660174578
2022-01-20 08:00:00;5.59715812928
2022-01-20 09:00:00;5.09814678871
2022-01-20 10:00:00;4.79976887373
2022-01-20 11:00:00;NA
2022-01-20 12:00:00;4.29561308635
2022-01-20 13:00:00;4.69687993753
2022-01-20 14:00:00;4.79976887373
2022-01-20 15:00:00;4.79976887373
2022-01-20 16:00:00;4.99525785251
2022-01-20 17:00:00;4.79976887373
2022-01-20 18:00:00;5.79779155487
2022-01-20 19:00:00;5.69490261867
2022-01-20 20:00:00;5.2987802143
2022-01-20 21:00:00;5.89553604426
2022-01-20 22:00:00;4.99525785251
2022-01-20 23:00:00;4.29561308635
2022-01-21 00:00:00;3.4982238308
2022-01-21 01:00:00;2.19667878787
2022-01-21 02:00:00;3.69885725639
2022-01-21 03:00:00;3.29759040521
2022-01-21 04:00:00;4.09497966076
2022-01-21 05:00:00;3.4982238308
2022-01-21 06:00:00;3.4982238308
2022-01-21 07:00:00;4.49624651194
2022-01-21 08:00:00;9.19827089628
2022-01-21 09:00:00;12.3981168121
2022-01-21 10:00:00;13.39613949324
2022-01-21 11:00:00;13.09776157826
2022-01-21 12:00:00;12.2952278759
2022-01-21 13:00:00;15.19669587674
2022-01-21 14:00:00;14.89831796176
2022-01-21 15:00:00;12.89712815267
2022-01-21 16:00:00;11.09657176917
2022-01-21 17:00:00;8.99763747069
2022-01-21 18:00:00;8.59637061951
2022-01-21 19:00:00;7.89672585335
2022-01-21 20:00:00;5.09814678871
2022-01-21 21:00:00;5.79779155487
2022-01-21 22:00:00;8.39573719392
2022-01-21 23:00:00;11.79621653533
2022-01-22 00:00:00;11.79621653533
2022-01-22 01:00:00;10.39692700301
2022-01-22 02:00:00;8.69925955571
2022-01-22 03:00:00;7.79898136396
2022-01-22 04:00:00;6.59518081042
2022-01-22 05:00:00;5.49941363989
2022-01-22 06:00:00;3.79660174578
2022-01-22 07:00:00;3.29759040521
2022-01-22 08:00:00;3.69885725639
2022-01-22 09:00:00;4.29561308635
2022-01-22 10:00:00;3.09695697962
2022-01-22 11:00:00;2.79857906464
2022-01-22 12:00:00;4.19786859696
2022-01-22 13:00:00;4.09497966076
2022-01-22 14:00:00;6.79581423601
2022-01-22 15:00:00;8.09735927894
2022-01-22 16:00:00;8.59637061951
2022-01-22 17:00:00;9.19827089628
2022-01-22 18:00:00;9.19827089628
2022-01-22 19:00:00;NA
2022-01-22 20:00:00;8.49862613012
2022-01-22 21:00:00;7.89672585335
2022-01-22 22:00:00;7.0993365978
2022-01-22 23:00:00;7.49545900217
2022-01-23 00:00:00;6.69806974662
2022-01-23 01:00:00;6.69806974662
2022-01-23 02:00:00;7.89672585335
2022-01-23 03:00:00;6.69806974662
2022-01-23 04:00:00;5.79779155487
2022-01-23 05:00:00;5.59715812928
2022-01-23 06:00:00;5.69490261867
2022-01-23 07:00:00;5.49941363989
2022-01-23 08:00:00;5.1958912781
2022-01-23 09:00:00;4.79976887373
2022-01-23 10:00:00;2.89632355403
2022-01-23 11:00:00;2.59794563905
2022-01-23 12:00:00;3.4982238308
2022-01-23 13:00:00;3.19984591582
2022-01-23 14:00:00;4.09497966076
2022-01-23 15:00:00;3.3953348946
2022-01-23 16:00:00;2.99921249023
2022-01-23 17:00:00;3.79660174578
2022-01-23 18:00:00;3.99723517137
2022-01-23 19:00:00;4.09497966076
2022-01-23 20:00:00;4.19786859696
2022-01-23 21:00:00;3.99723517137
2022-01-23 22:00:00;4.39850202255
2022-01-23 23:00:00;3.69885725639
2022-01-24 00:00:00;3.89949068198
2022-01-24 01:00:00;2.39731221346
2022-01-24 02:00:00;2.19667878787
2022-01-24 03:00:00;3.19984591582
2022-01-24 04:00:00;2.79857906464
2022-01-24 05:00:00;2.29956772407
2022-01-24 06:00:00;2.79857906464
2022-01-24 07:00:00;3.59596832019
2022-01-24 08:00:00;3.89949068198
2022-01-24 09:00:00;3.79660174578
2022-01-24 10:00:00;3.19984591582
2022-01-24 11:00:00;1.99604536228
2022-01-24 12:00:00;2.89632355403
2022-01-24 13:00:00;2.19667878787
2022-01-24 14:00:00;2.19667878787
2022-01-24 15:00:00;1.89830087289
2022-01-24 16:00:00;1.6976674473
2022-01-24 17:00:00;2.49505670285
2022-01-24 18:00:00;3.09695697962
2022-01-24 19:00:00;4.19786859696
2022-01-24 20:00:00;5.09814678871
2022-01-24 21:00:00;5.79779155487
2022-01-24 22:00:00;NA
2022-01-24 23:00:00;5.79779155487
2022-01-25 00:00:00;8.49862613012
2022-01-25 01:00:00;7.39771451278
2022-01-25 02:00:00;8.8998929813
2022-01-25 03:00:00;8.39573719392
2022-01-25 04:00:00;8.29799270453
2022-01-25 05:00:00;8.8998929813
2022-01-25 06:00:00;8.8998929813
2022-01-25 07:00:00;7.99961478955
2022-01-25 08:00:00;8.29799270453
2022-01-25 09:00:00;7.0993365978
2022-01-25 10:00:00;4.99525785251
2022-01-25 11:00:00;4.19786859696
2022-01-25 12:00:00;2.39731221346
2022-01-25 13:00:00;2.49505670285
2022-01-25 14:00:00;4.39850202255
2022-01-25 15:00:00;5.89553604426
2022-01-25 16:00:00;6.29680289544
2022-01-25 17:00:00;7.0993365978
2022-01-25 18:00:00;NA
2022-01-25 19:00:00;7.69609242776
2022-01-25 20:00:00;6.9964476616
2022-01-25 21:00:00;7.69609242776
2022-01-25 22:00:00;7.49545900217
2022-01-25 23:00:00;7.99961478955
2022-01-26 00:00:00;7.89672585335
2022-01-26 01:00:00;7.19708108719
2022-01-26 02:00:00;8.09735927894
2022-01-26 03:00:00;7.79898136396
2022-01-26 04:00:00;7.99961478955
2022-01-26 05:00:00;7.69609242776
2022-01-26 06:00:00;7.19708108719
2022-01-26 07:00:00;7.29997002339
2022-01-26 08:00:00;9.39890432187
2022-01-26 09:00:00;8.39573719392
2022-01-26 10:00:00;7.39771451278
2022-01-26 11:00:00;4.29561308635
2022-01-26 12:00:00;2.99921249023
2022-01-26 13:00:00;1.99604536228
2022-01-26 14:00:00;2.49505670285
2022-01-26 15:00:00;3.4982238308
2022-01-26 16:00:00;7.19708108719
2022-01-26 17:00:00;2.29956772407
2022-01-26 18:00:00;2.59794563905
2022-01-26 19:00:00;5.09814678871
2022-01-26 20:00:00;6.39969183164
2022-01-26 21:00:00;3.79660174578
2022-01-26 22:00:00;4.09497966076
2022-01-26 23:00:00;2.19667878787
2022-01-27 00:00:00;3.99723517137
2022-01-27 01:00:00;3.79660174578
2022-01-27 02:00:00;2.59794563905
2022-01-27 03:00:00;3.09695697962
2022-01-27 04:00:00;3.59596832019
2022-01-27 05:00:00;2.19667878787
2022-01-27 06:00:00;2.89632355403
2022-01-27 07:00:00;6.39969183164
2022-01-27 08:00:00;5.2987802143
2022-01-27 09:00:00;4.29561308635
2022-01-27 10:00:00;3.3953348946
2022-01-27 11:00:00;2.89632355403
2022-01-27 12:00:00;4.19786859696
2022-01-27 13:00:00;3.89949068198
2022-01-27 14:00:00;5.89553604426
2022-01-27 15:00:00;6.89870317221
2022-01-27 16:00:00;6.59518081042
2022-01-27 17:00:00;6.59518081042
2022-01-27 18:00:00;7.79898136396
2022-01-27 19:00:00;7.79898136396
2022-01-27 20:00:00;8.99763747069
2022-01-27 21:00:00;7.19708108719
2022-01-27 22:00:00;6.49743632103
2022-01-27 23:00:00;6.49743632103
2022-01-28 00:00:00;6.59518081042
2022-01-28 01:00:00;6.39969183164
2022-01-28 02:00:00;7.29997002339
2022-01-28 03:00:00;3.89949068198
2022-01-28 04:00:00;4.59913544814
2022-01-28 05:00:00;4.49624651194
2022-01-28 06:00:00;3.89949068198
2022-01-28 07:00:00;2.69569012844
2022-01-28 08:00:00;3.99723517137
2022-01-28 09:00:00;4.09497966076
2022-01-28 10:00:00;6.19905840605
2022-01-28 11:00:00;3.89949068198
2022-01-28 12:00:00;4.89751336312
2022-01-28 13:00:00;4.69687993753
2022-01-28 14:00:00;5.59715812928
2022-01-28 15:00:00;5.09814678871
2022-01-28 16:00:00;4.29561308635
2022-01-28 17:00:00;4.69687993753
2022-01-28 18:00:00;NA
2022-01-28 19:00:00;5.1958912781
2022-01-28 20:00:00;4.79976887373
2022-01-28 21:00:00;4.29561308635
2022-01-28 22:00:00;4.59913544814
2022-01-28 23:00:00;5.1958912781
2022-01-29 00:00:00;4.89751336312
2022-01-29 01:00:00;5.49941363989
2022-01-29 02:00:00;5.59715812928
2022-01-29 03:00:00;5.59715812928
2022-01-29 04:00:00;4.29561308635
2022-01-29 05:00:00;4.89751336312
2022-01-29 06:00:00;4.19786859696
2022-01-29 07:00:00;2.49505670285
2022-01-29 08:00:00;3.79660174578
2022-01-29 09:00:00;6.09616946985
2022-01-29 10:00:00;8.69925955571
2022-01-29 11:00:00;6.89870317221
2022-01-29 12:00:00;6.29680289544
2022-01-29 13:00:00;8.69925955571
2022-01-29 14:00:00;9.49664881126
2022-01-29 15:00:00;11.09657176917
2022-01-29 16:00:00;11.19946070537
2022-01-29 17:00:00;11.59558310974
2022-01-29 18:00:00;11.59558310974
2022-01-29 19:00:00;12.89712815267
2022-01-29 20:00:00;11.69847204594
2022-01-29 21:00:00;9.79502672624
2022-01-29 22:00:00;8.8998929813
2022-01-29 23:00:00;7.69609242776
2022-01-30 00:00:00;7.0993365978
2022-01-30 01:00:00;6.39969183164
2022-01-30 02:00:00;5.79779155487
2022-01-30 03:00:00;7.39771451278
2022-01-30 04:00:00;5.69490261867
2022-01-30 05:00:00;5.39652470369
2022-01-30 06:00:00;6.29680289544
