"datetime";"Hour";"temp_eol_c";"sal_eol_psu";"oxy_umol_kg";"Year";"Month";"Year.Month";"Year.Month.Day";"dMonth";"NB_OBS_DAY"
"2018-10-10";"08:00:00";21.93465;38.36537035151;224.285597054623;"2018";"10";"2018-10";"2018-10-10";31;1
"2018-10-11";"08:00:00";21.5997;38.0639851695866;226.26201647479;"2018";"10";"2018-10";"2018-10-11";31;1
"2018-10-12";"08:00:00";21.7322;38.2922999876631;223.024554355786;"2018";"10";"2018-10";"2018-10-12";31;1
"2018-10-13";"08:00:00";21.67365;38.3210648057397;221.657393288533;"2018";"10";"2018-10";"2018-10-13";31;1
"2018-10-14";"08:00:00";21.62975;38.3143296238163;223.863413108745;"2018";"10";"2018-10";"2018-10-14";31;1
"2018-10-15";"08:00:00";21.6396;38.3165944418928;222.852781813497;"2018";"10";"2018-10";"2018-10-15";31;1
"2018-10-16";"08:00:00";21.4985;38.3134092599694;225.31314350938;"2018";"10";"2018-10";"2018-10-16";31;1
"2018-10-17";"08:00:00";21.47795;38.3196240780459;221.342668794098;"2018";"10";"2018-10";"2018-10-17";31;1
"2018-10-18";"08:00:00";21.3163;38.3002888961225;224.804694390885;"2018";"10";"2018-10";"2018-10-18";31;1
"2018-10-19";"08:00:00";21.34045;38.3069037141991;223.40287924322;"2018";"10";"2018-10";"2018-10-19";31;1
"2018-10-20";"08:00:00";21.276;38.3040685322756;223.497623307256;"2018";"10";"2018-10";"2018-10-20";31;1
"2018-10-21";"08:00:00";21.15785;38.2911833503522;222.786264385573;"2018";"10";"2018-10";"2018-10-21";31;1
"2018-10-22";"08:00:00";20.82725;38.0430981684287;227.428821875674;"2018";"10";"2018-10";"2018-10-22";31;1
"2018-10-23";"08:00:00";21.06395;38.3239629865053;225.015369116099;"2018";"10";"2018-10";"2018-10-23";31;1
"2018-10-24";"08:00:00";20.9305;38.2931278045819;225.480231995724;"2018";"10";"2018-10";"2018-10-24";31;1
"2018-10-25";"08:00:00";20.90345;38.3003426226584;227.141001998692;"2018";"10";"2018-10";"2018-10-25";31;1
"2018-10-26";"08:00:00";20.8939;38.299807440735;226.956042166866;"2018";"10";"2018-10";"2018-10-26";31;1
"2018-10-27";"08:00:00";20.86205;38.3143722588115;227.593366888406;"2018";"10";"2018-10";"2018-10-27";31;1
"2018-10-28";"08:00:00";20.70755;38.2194370768881;227.024171538908;"2018";"10";"2018-10";"2018-10-28";31;1
"2018-10-29";"08:00:00";20.6012;38.2244018949646;227.506422987282;"2018";"10";"2018-10";"2018-10-29";31;1
"2018-10-30";"08:00:00";20.4311;38.1923167130412;227.925865403567;"2018";"10";"2018-10";"2018-10-30";31;1
"2018-10-31";"08:00:00";20.32935;38.2006815311178;227.538197252835;"2018";"10";"2018-10";"2018-10-31";31;1
"2018-11-01";"08:00:00";20.1575;38.0478963491943;227.825871085245;"2018";"11";"2018-11";"2018-11-01";30;1
"2018-11-02";"08:00:00";20.26475;38.1142111672709;224.744979331531;"2018";"11";"2018-11";"2018-11-02";30;1
"2018-11-03";"08:00:00";20.2058;38.1104259853474;225.144678592894;"2018";"11";"2018-11";"2018-11-03";30;1
"2018-11-04";"08:00:00";20.18235;38.080340803424;224.485551446174;"2018";"11";"2018-11";"2018-11-04";30;1
"2018-11-05";"08:00:00";20.0776;38.0966056215005;224.792248815861;"2018";"11";"2018-11";"2018-11-05";30;1
"2018-11-06";"08:00:00";20.0405;38.1036204395771;224.691402036951;"2018";"11";"2018-11";"2018-11-06";30;1
"2018-11-07";"08:00:00";19.99475;38.0968352576537;225.722851340213;"2018";"11";"2018-11";"2018-11-07";30;1
"2018-11-08";"08:00:00";19.92405;38.0743000757302;225.84238390844;"2018";"11";"2018-11";"2018-11-08";30;1
"2018-11-09";"08:00:00";19.88965;38.0817648938068;224.980721061866;"2018";"11";"2018-11";"2018-11-09";30;1
"2018-11-10";"08:00:00";19.8735;38.0821297118833;224.186552816448;"2018";"11";"2018-11";"2018-11-10";30;1
"2018-11-11";"08:00:00";19.6468;38.0075445299599;225.718812494684;"2018";"11";"2018-11";"2018-11-11";30;1
"2018-11-12";"08:00:00";19.5483;37.9333593480365;226.693333939756;"2018";"11";"2018-11";"2018-11-12";30;1
"2018-11-13";"08:00:00";19.5781;37.984024166113;226.219459616439;"2018";"11";"2018-11";"2018-11-13";30;1
"2018-11-14";"08:00:00";19.68995;38.0314889841896;224.316127232518;"2018";"11";"2018-11";"2018-11-14";30;1
"2018-11-15";"08:00:00";19.66755;38.0344038022661;223.847285042974;"2018";"11";"2018-11";"2018-11-15";30;1
"2018-11-16";"08:00:00";19.6434;38.0392686203427;225.747597457107;"2018";"11";"2018-11";"2018-11-16";30;1
"2018-11-17";"08:00:00";19.54205;38.0430334384193;225.404457473974;"2018";"11";"2018-11";"2018-11-17";30;1
"2018-11-18";"08:00:00";19.42985;38.0571482564958;227.580568054157;"2018";"11";"2018-11";"2018-11-18";30;1
"2018-11-19";"08:00:00";18.97345;38.0552130745724;230.8694001428;"2018";"11";"2018-11";"2018-11-19";30;1
"2018-11-20";"08:00:00";18.91995;38.0459278926489;228.727314699804;"2018";"11";"2018-11";"2018-11-20";30;1
"2018-11-21";"08:00:00";18.7626;38.0238427107255;229.972098821901;"2018";"11";"2018-11";"2018-11-21";30;1
"2018-11-22";"08:00:00";18.6653;38.041607528802;231.039604507514;"2018";"11";"2018-11";"2018-11-22";30;1
"2018-11-23";"08:00:00";18.60605;38.0195223468786;229.290758801584;"2018";"11";"2018-11";"2018-11-23";30;1
"2018-11-24";"08:00:00";18.3834;37.9684871649552;229.515327313704;"2018";"11";"2018-11";"2018-11-24";30;1
"2018-11-25";"08:00:00";18.4066;37.9958019830317;229.870907062741;"2018";"11";"2018-11";"2018-11-25";30;1
"2018-11-26";"08:00:00";18.3214;38.0467668011083;231.88957773859;"2018";"11";"2018-11";"2018-11-26";30;1
"2018-11-27";"08:00:00";18.2835;38.0635816191848;231.265492822611;"2018";"11";"2018-11";"2018-11-27";30;1
"2018-11-28";"08:00:00";18.1986;38.0656464372614;231.358420221974;"2018";"11";"2018-11";"2018-11-28";30;1
"2018-11-29";"08:00:00";18.11835;38.066361255338;229.34400664275;"2018";"11";"2018-11";"2018-11-29";30;1
"2018-11-30";"08:00:00";18.1462;38.0351760734145;231.230992631251;"2018";"11";"2018-11";"2018-11-30";30;1
"2018-12-01";"08:00:00";17.96185;38.0471408914911;227.818090418274;"2018";"12";"2018-12";"2018-12-01";31;1
"2018-12-02";"08:00:00";17.85735;38.0769557095676;232.707401475328;"2018";"12";"2018-12";"2018-12-02";31;1
"2018-12-03";"08:00:00";17.6453;38.0884205276442;234.399382601073;"2018";"12";"2018-12";"2018-12-03";31;1
"2018-12-04";"08:00:00";17.6876;38.0554353457207;232.876055351112;"2018";"12";"2018-12";"2018-12-04";31;1
"2018-12-05";"08:00:00";17.72695;38.0708501637973;229.910029849339;"2018";"12";"2018-12";"2018-12-05";31;1
"2018-12-06";"08:00:00";17.6737;38.0609649818739;230.5718100419;"2018";"12";"2018-12";"2018-12-06";31;1
"2018-12-07";"08:00:00";17.6215;38.0629797999504;227.798596262479;"2018";"12";"2018-12";"2018-12-07";31;1
"2018-12-08";"08:00:00";17.5335;38.077044618027;234.559706997377;"2018";"12";"2018-12";"2018-12-08";31;1
"2018-12-09";"08:00:00";17.4459;38.0896594361035;236.128062675855;"2018";"12";"2018-12";"2018-12-09";31;1
"2018-12-10";"08:00:00";17.22305;38.0864242541801;236.431403303604;"2018";"12";"2018-12";"2018-12-10";31;1
"2018-12-11";"08:00:00";17.19915;38.0832390722566;234.812427301965;"2018";"12";"2018-12";"2018-12-11";31;1
"2018-12-12";"08:00:00";17.10745;38.0784038903332;234.515212872675;"2018";"12";"2018-12";"2018-12-12";31;1
"2018-12-13";"08:00:00";17.0142;38.0809687084098;233.825605102414;"2018";"12";"2018-12";"2018-12-13";31;1
"2018-12-14";"08:00:00";16.95985;38.0731335264863;235.247249954117;"2018";"12";"2018-12";"2018-12-14";31;1
"2018-12-15";"08:00:00";16.9092;38.0743983445629;236.471960649841;"2018";"12";"2018-12";"2018-12-15";31;1
"2018-12-16";"08:00:00";16.85045;38.0816131626394;234.849352487171;"2018";"12";"2018-12";"2018-12-16";31;1
"2018-12-17";"08:00:00";16.8257;38.080777980716;236.379974249448;"2018";"12";"2018-12";"2018-12-17";31;1
"2018-12-18";"08:00:00";16.72925;38.0770427987926;235.930308265733;"2018";"12";"2018-12";"2018-12-18";31;1
"2018-12-19";"08:00:00";16.668;38.0600076168691;235.028776300727;"2018";"12";"2018-12";"2018-12-19";31;1
"2018-12-20";"08:00:00";16.59685;38.0416224349457;237.515721757484;"2018";"12";"2018-12";"2018-12-20";31;1
"2018-12-21";"08:00:00";16.5497;38.0607372530222;236.84752604719;"2018";"12";"2018-12";"2018-12-21";31;1
"2018-12-22";"08:00:00";16.466;38.0527020710988;238.940866276774;"2018";"12";"2018-12";"2018-12-22";31;1
"2018-12-24";"08:00:00";16.3446;38.0447817072519;238.914534731342;"2018";"12";"2018-12";"2018-12-24";31;1
"2018-12-25";"08:00:00";16.25495;38.0296465253285;238.96695365535;"2018";"12";"2018-12";"2018-12-25";31;1
"2018-12-26";"08:00:00";16.2296;38.032711343405;238.368020760692;"2018";"12";"2018-12";"2018-12-26";31;1
"2018-12-27";"08:00:00";16.1736;38.0347761614816;239.7876460548;"2018";"12";"2018-12";"2018-12-27";31;1
"2018-12-28";"08:00:00";16.14425;38.0301409795581;237.8866370849;"2018";"12";"2018-12";"2018-12-28";31;1
"2018-12-29";"08:00:00";16.11045;38.0426057976347;237.698291907777;"2018";"12";"2018-12";"2018-12-29";31;1
"2018-12-30";"08:00:00";16.0874;38.0531206157113;238.575172637956;"2018";"12";"2018-12";"2018-12-30";31;1
"2018-12-31";"08:00:00";16.06085;38.0568354337878;237.020425732489;"2018";"12";"2018-12";"2018-12-31";31;1
"2019-01-01";"08:00:00";16.0482;38.0545502518644;236.748988882255;"2019";"01";"2019-01";"2019-01-01";31;1
"2019-01-02";"08:00:00";16.006;38.0563150699409;238.734089497834;"2019";"01";"2019-01";"2019-01-02";31;1
"2019-01-03";"08:00:00";15.94575;38.0545798880175;239.459067536337;"2019";"01";"2019-01";"2019-01-03";31;1
"2019-01-04";"08:00:00";15.90255;38.0571947060941;239.836674405243;"2019";"01";"2019-01";"2019-01-04";31;1
"2019-01-05";"08:00:00";15.82635;38.0540595241706;239.496795084566;"2019";"01";"2019-01";"2019-01-05";31;1
"2019-01-06";"08:00:00";15.8714;38.0513743422472;240.401404441309;"2019";"01";"2019-01";"2019-01-06";31;1
"2019-01-07";"08:00:00";15.7621;38.0474391603237;240.646274942091;"2019";"01";"2019-01";"2019-01-07";31;1
"2019-01-08";"08:00:00";15.67685;38.0489539784003;240.652578012541;"2019";"01";"2019-01";"2019-01-08";31;1
"2019-01-09";"08:00:00";15.4198;38.0161687964768;243.718013091151;"2019";"01";"2019-01";"2019-01-09";31;1
"2019-01-10";"08:00:00";15.3665;38.0337336145534;243.267053915732;"2019";"01";"2019-01";"2019-01-10";31;1
"2019-01-11";"08:00:00";15.18495;38.04004843263;243.071874395139;"2019";"01";"2019-01";"2019-01-11";31;1
"2019-01-12";"08:00:00";14.901;38.0249132507065;246.675355082897;"2019";"01";"2019-01";"2019-01-12";31;1
"2019-01-13";"08:00:00";14.83035;38.0250280687831;247.442742805746;"2019";"01";"2019-01";"2019-01-13";31;1
"2019-01-14";"08:00:00";14.74055;38.0295928868596;248.164828860243;"2019";"01";"2019-01";"2019-01-14";31;1
"2019-01-15";"08:00:00";14.5831;38.0471577049362;246.492406866527;"2019";"01";"2019-01";"2019-01-15";31;1
"2019-01-16";"08:00:00";14.6402;38.0485225230128;248.916555181916;"2019";"01";"2019-01";"2019-01-16";31;1
"2019-01-17";"08:00:00";14.59975;38.0464873410893;248.687117242887;"2019";"01";"2019-01";"2019-01-17";31;1
"2019-01-18";"08:00:00";14.5892;38.0500521591659;248.241110159667;"2019";"01";"2019-01";"2019-01-18";31;1
"2019-01-19";"08:00:00";14.582;38.0490669772424;248.317244902192;"2019";"01";"2019-01";"2019-01-19";31;1
"2019-01-20";"08:00:00";14.54395;38.050831795319;247.305579921675;"2019";"01";"2019-01";"2019-01-20";31;1
"2019-01-21";"08:00:00";14.5026;38.0520966133956;246.662968384665;"2019";"01";"2019-01";"2019-01-21";31;1
"2019-01-22";"08:00:00";14.44525;38.0518114314721;247.322552618442;"2019";"01";"2019-01";"2019-01-22";31;1
"2019-01-23";"08:00:00";14.4254;38.0545262495487;247.028223442923;"2019";"01";"2019-01";"2019-01-23";31;1
"2019-01-24";"08:00:00";14.3972;38.0566910676252;246.690136432885;"2019";"01";"2019-01";"2019-01-24";31;1
"2019-01-25";"08:00:00";14.28705;38.0741058857018;245.628458496839;"2019";"01";"2019-01";"2019-01-25";31;1
"2019-01-26";"08:00:00";14.1783;38.0907707037783;245.348667695715;"2019";"01";"2019-01";"2019-01-26";31;1
"2019-01-27";"08:00:00";14.03075;38.0959855218549;246.870928707543;"2019";"01";"2019-01";"2019-01-27";31;1
"2019-01-28";"08:00:00";14.0245;38.1005003399315;245.296164373116;"2019";"01";"2019-01";"2019-01-28";31;1
"2019-01-29";"08:00:00";14.00235;38.107315158008;244.610259860669;"2019";"01";"2019-01";"2019-01-29";31;1
"2019-01-30";"08:00:00";13.94385;38.0905299760846;246.575379549762;"2019";"01";"2019-01";"2019-01-30";31;1
"2019-01-31";"08:00:00";13.9328;38.1026947941611;245.58512749331;"2019";"01";"2019-01";"2019-01-31";31;1
"2019-02-01";"08:00:00";13.8751;38.0677096122377;246.902387257276;"2019";"02";"2019-02";"2019-02-01";28;1
"2019-02-02";"08:00:00";13.7997;37.9677244303143;254.266497412482;"2019";"02";"2019-02";"2019-02-02";28;1
"2019-02-03";"08:00:00";13.5232;37.7073892483908;252.923346337476;"2019";"02";"2019-02";"2019-02-03";28;1
"2019-02-04";"08:00:00";13.2458;37.5126540664674;254.694619655073;"2019";"02";"2019-02";"2019-02-04";28;1
"2019-02-05";"08:00:00";13.49415;37.7878188845439;250.953087309221;"2019";"02";"2019-02";"2019-02-05";28;1
"2019-02-06";"08:00:00";13.30365;37.7084337026205;253.792186910365;"2019";"02";"2019-02";"2019-02-06";28;1
"2019-02-07";"08:00:00";13.2759;37.744048520697;255.988049450638;"2019";"02";"2019-02";"2019-02-07";28;1
"2019-02-08";"08:00:00";13.5496;37.9053133387736;252.096267352955;"2019";"02";"2019-02";"2019-02-08";28;1
"2019-02-09";"08:00:00";13.7711;38.0112781568502;249.168070311344;"2019";"02";"2019-02";"2019-02-09";28;1
"2019-02-10";"08:00:00";13.75235;38.0151429749267;251.305118511326;"2019";"02";"2019-02";"2019-02-10";28;1
"2019-02-11";"08:00:00";13.71265;38.0276077930033;250.747439711185;"2019";"02";"2019-02";"2019-02-11";28;1
"2019-02-12";"08:00:00";13.6204;37.9811226110798;251.587590908061;"2019";"02";"2019-02";"2019-02-12";28;1
"2019-02-13";"08:00:00";13.75165;38.0463874291564;249.248672816398;"2019";"02";"2019-02";"2019-02-13";28;1
"2019-02-14";"08:00:00";13.7169;38.048902247233;248.541199447579;"2019";"02";"2019-02";"2019-02-14";28;1
"2019-02-15";"08:00:00";13.72645;38.0501670653095;248.74803174084;"2019";"02";"2019-02";"2019-02-15";28;1
"2019-02-16";"08:00:00";13.7337;38.0452318833861;250.714346576419;"2019";"02";"2019-02";"2019-02-16";28;1
"2019-02-17";"08:00:00";13.7733;38.0538967014626;251.485790972959;"2019";"02";"2019-02";"2019-02-17";28;1
"2019-02-18";"08:00:00";13.7206;38.0467615195392;251.734380984478;"2019";"02";"2019-02";"2019-02-18";28;1
"2019-02-19";"08:00:00";13.7735;38.0448763376157;253.767667555289;"2019";"02";"2019-02";"2019-02-19";28;1
"2019-02-20";"08:00:00";13.7177;38.0378911556923;254.211436963641;"2019";"02";"2019-02";"2019-02-20";28;1
"2019-02-21";"08:00:00";13.79525;38.0517059737689;254.006995146935;"2019";"02";"2019-02";"2019-02-21";28;1
"2019-02-22";"08:00:00";13.86095;38.0499707918454;254.239100801225;"2019";"02";"2019-02";"2019-02-22";28;1
"2019-02-23";"08:00:00";13.84205;38.046785609922;255.81299202486;"2019";"02";"2019-02";"2019-02-23";28;1
"2019-02-24";"08:00:00";13.85225;38.0559504279985;253.17441072815;"2019";"02";"2019-02";"2019-02-24";28;1
"2019-02-25";"08:00:00";13.8551;38.0578652460751;252.121628245411;"2019";"02";"2019-02";"2019-02-25";28;1
"2019-02-26";"08:00:00";13.8679;38.0577800641517;253.761727969207;"2019";"02";"2019-02";"2019-02-26";28;1
"2019-02-27";"08:00:00";13.86985;38.0430448822282;255.751431085946;"2019";"02";"2019-02";"2019-02-27";28;1
"2019-02-28";"08:00:00";13.82765;38.0517597003048;254.173905472678;"2019";"02";"2019-02";"2019-02-28";28;1
"2019-03-01";"08:00:00";13.8985;38.0460745183813;259.704253757013;"2019";"03";"2019-03";"2019-03-01";31;1
"2019-03-02";"08:00:00";13.8443;38.0143893364579;258.00360341214;"2019";"03";"2019-03";"2019-03-02";31;1
"2019-03-03";"08:00:00";13.88165;38.0175541545345;257.799095150745;"2019";"03";"2019-03";"2019-03-03";31;1
"2019-03-04";"08:00:00";13.9152;38.031118972611;259.567991472523;"2019";"03";"2019-03";"2019-03-04";31;1
"2019-03-05";"08:00:00";13.77975;38.0609837906876;258.654226961294;"2019";"03";"2019-03";"2019-03-05";31;1
"2019-03-06";"08:00:00";13.84545;38.0676486087641;255.389570506095;"2019";"03";"2019-03";"2019-03-06";31;1
"2019-03-07";"08:00:00";13.90165;38.0669634268407;256.749889089869;"2019";"03";"2019-03";"2019-03-07";31;1
"2019-03-08";"08:00:00";13.8251;38.0739282449172;258.383809294564;"2019";"03";"2019-03";"2019-03-08";31;1
"2019-03-09";"08:00:00";13.83025;38.0801430629938;255.072598671268;"2019";"03";"2019-03";"2019-03-09";31;1
"2019-03-10";"08:00:00";13.7875;38.0895578810704;254.884333399839;"2019";"03";"2019-03";"2019-03-10";31;1
"2019-03-11";"08:00:00";13.81965;38.0931226991469;256.003697530054;"2019";"03";"2019-03";"2019-03-11";31;1
"2019-03-12";"08:00:00";13.73235;38.1066875172235;253.294109086727;"2019";"03";"2019-03";"2019-03-12";31;1
"2019-03-13";"08:00:00";13.7317;38.1074023353;255.085196476314;"2019";"03";"2019-03";"2019-03-13";31;1
"2019-03-14";"08:00:00";13.71885;38.1101671533766;255.941790064665;"2019";"03";"2019-03";"2019-03-14";31;1
"2019-03-15";"08:00:00";13.78755;38.0479319714532;257.054105539741;"2019";"03";"2019-03";"2019-03-15";31;1
"2019-03-16";"08:00:00";13.7234;38.0030967895297;259.219817466275;"2019";"03";"2019-03";"2019-03-16";31;1
"2019-03-17";"08:00:00";13.99935;38.0839616076063;257.73220796778;"2019";"03";"2019-03";"2019-03-17";31;1
"2019-03-18";"08:00:00";14.06155;38.0790264256828;263.522610115599;"2019";"03";"2019-03";"2019-03-18";31;1
"2019-03-19";"08:00:00";13.8451;38.0795412437594;259.483849459905;"2019";"03";"2019-03";"2019-03-19";31;1
"2019-03-20";"08:00:00";13.86885;37.98425;258.212307939109;"2019";"03";"2019-03";"2019-03-20";31;1
"2019-03-21";"08:00:00";13.87025;37.98985;258.200779968202;"2019";"03";"2019-03";"2019-03-21";31;1
"2019-05-18";"08:00:00";15.88635;37.8881;255.573302083841;"2019";"05";"2019-05";"2019-05-18";31;1
"2019-05-19";"08:00:00";16.03885;37.81535;251.82736132451;"2019";"05";"2019-05";"2019-05-19";31;1
"2019-05-20";"08:00:00";16.19895;37.8089;257.128088278527;"2019";"05";"2019-05";"2019-05-20";31;1
"2019-05-21";"08:00:00";16.71185;37.7951;254.108888147254;"2019";"05";"2019-05";"2019-05-21";31;1
"2019-05-22";"08:00:00";16.9556;37.79355;260.24069410009;"2019";"05";"2019-05";"2019-05-22";31;1
"2019-05-23";"08:00:00";16.7958;37.81145;255.458563249169;"2019";"05";"2019-05";"2019-05-23";31;1
"2019-05-24";"08:00:00";16.84955;37.85885;255.15974646865;"2019";"05";"2019-05";"2019-05-24";31;1
"2019-05-25";"08:00:00";17.28885;37.80205;255.012746959852;"2019";"05";"2019-05";"2019-05-25";31;1
"2019-05-26";"08:00:00";17.4676;37.81025;261.487435926228;"2019";"05";"2019-05";"2019-05-26";31;1
"2019-05-27";"08:00:00";17.7601;37.739;251.794266643999;"2019";"05";"2019-05";"2019-05-27";31;1
"2019-05-28";"08:00:00";17.6973;37.71695;253.544501490313;"2019";"05";"2019-05";"2019-05-28";31;1
"2019-05-29";"08:00:00";17.91935;37.71625;252.960926636316;"2019";"05";"2019-05";"2019-05-29";31;1
"2019-05-30";"08:00:00";18.4819;37.6528;251.453908509739;"2019";"05";"2019-05";"2019-05-30";31;1
"2019-05-31";"08:00:00";18.53275;37.69935;251.329132632142;"2019";"05";"2019-05";"2019-05-31";31;1
"2019-06-01";"08:00:00";18.28405;37.7573;257.052372943832;"2019";"06";"2019-06";"2019-06-01";30;1
"2019-06-02";"08:00:00";18.58965;37.75255;257.540475481078;"2019";"06";"2019-06";"2019-06-02";30;1
"2019-06-03";"08:00:00";19.2413;37.70415;248.94980169467;"2019";"06";"2019-06";"2019-06-03";30;1
"2019-06-04";"08:00:00";19.5381;37.571;250.874774388894;"2019";"06";"2019-06";"2019-06-04";30;1
"2019-06-05";"08:00:00";19.7062;37.6565;248.38012182327;"2019";"06";"2019-06";"2019-06-05";30;1
"2019-06-06";"08:00:00";20.0138;37.6121;245.178895338502;"2019";"06";"2019-06";"2019-06-06";30;1
"2019-06-07";"08:00:00";20.49725;37.526;242.974708034019;"2019";"06";"2019-06";"2019-06-07";30;1
"2019-06-08";"08:00:00";19.61995;37.763;246.018496423317;"2019";"06";"2019-06";"2019-06-08";30;1
"2019-06-09";"08:00:00";20.448;37.62775;240.235045152095;"2019";"06";"2019-06";"2019-06-09";30;1
"2019-06-10";"08:00:00";19.903;37.73425;243.389511010123;"2019";"06";"2019-06";"2019-06-10";30;1
"2019-06-11";"08:00:00";20.08905;37.69495;241.549385131369;"2019";"06";"2019-06";"2019-06-11";30;1
"2019-06-12";"08:00:00";20.47685;37.6654;240.350802122738;"2019";"06";"2019-06";"2019-06-12";30;1
"2019-06-13";"08:00:00";20.41785;37.7145;242.741867888107;"2019";"06";"2019-06";"2019-06-13";30;1
"2019-06-14";"08:00:00";20.98065;37.6943;237.790070902247;"2019";"06";"2019-06";"2019-06-14";30;1
"2019-06-15";"08:00:00";20.72215;37.678;238.374999536543;"2019";"06";"2019-06";"2019-06-15";30;1
"2019-06-16";"08:00:00";20.71645;37.61045;237.745253455649;"2019";"06";"2019-06";"2019-06-16";30;1
"2019-06-17";"08:00:00";21.32285;37.3863;233.939877630219;"2019";"06";"2019-06";"2019-06-17";30;1
"2019-06-18";"08:00:00";21.8128;37.5217;234.807535084864;"2019";"06";"2019-06";"2019-06-18";30;1
"2019-06-19";"08:00:00";21.3214;37.67255;241.200365984972;"2019";"06";"2019-06";"2019-06-19";30;1
"2019-06-20";"08:00:00";21.3393;37.7219;242.835476759714;"2019";"06";"2019-06";"2019-06-20";30;1
"2019-06-21";"08:00:00";22.12445;37.7915;236.206937520107;"2019";"06";"2019-06";"2019-06-21";30;1
"2019-06-22";"08:00:00";22.66345;37.82725;230.024084914304;"2019";"06";"2019-06";"2019-06-22";30;1
"2019-06-23";"08:00:00";22.40175;37.78355;235.618018266615;"2019";"06";"2019-06";"2019-06-23";30;1
"2019-06-24";"08:00:00";23.15145;37.7823;241.969273021577;"2019";"06";"2019-06";"2019-06-24";30;1
"2019-06-25";"08:00:00";23.03565;37.81485;234.219088385098;"2019";"06";"2019-06";"2019-06-25";30;1
"2019-06-26";"08:00:00";24.3762;37.9155;226.9023165298;"2019";"06";"2019-06";"2019-06-26";30;1
"2019-06-27";"08:00:00";24.27235;37.8193;233.257964207465;"2019";"06";"2019-06";"2019-06-27";30;1
"2019-06-28";"08:00:00";24.9357;37.8053;234.145027569649;"2019";"06";"2019-06";"2019-06-28";30;1
"2019-06-29";"08:00:00";25.74015;37.73865;225.947812495631;"2019";"06";"2019-06";"2019-06-29";30;1
"2019-06-30";"08:00:00";25.93745;37.63855;225.771533613147;"2019";"06";"2019-06";"2019-06-30";30;1
"2019-07-01";"08:00:00";26.8184;37.76745;216.323347252308;"2019";"07";"2019-07";"2019-07-01";31;1
"2019-07-02";"08:00:00";27.29205;37.90775;215.560145202815;"2019";"07";"2019-07";"2019-07-02";31;1
"2019-07-03";"08:00:00";27.85165;37.9265;214.05963233421;"2019";"07";"2019-07";"2019-07-03";31;1
"2019-07-04";"08:00:00";27.8984;37.8998;216.824290302677;"2019";"07";"2019-07";"2019-07-04";31;1
"2019-07-05";"08:00:00";27.45155;37.88495;218.245082824296;"2019";"07";"2019-07";"2019-07-05";31;1
"2019-07-06";"08:00:00";27.3689;37.8966;216.81057117609;"2019";"07";"2019-07";"2019-07-06";31;1
"2019-07-07";"08:00:00";26.3407;37.8598;226.560299002432;"2019";"07";"2019-07";"2019-07-07";31;1
"2019-07-08";"08:00:00";25.0428;37.87125;227.568593153525;"2019";"07";"2019-07";"2019-07-08";31;1
"2019-07-09";"08:00:00";25.91985;37.796994049065;222.621337196604;"2019";"07";"2019-07";"2019-07-09";31;1
"2019-07-10";"08:00:00";25.45635;37.7679737043853;221.364431829035;"2019";"07";"2019-07";"2019-07-10";31;1
"2019-07-11";"08:00:00";25.24605;37.7984533597055;223.076996895474;"2019";"07";"2019-07";"2019-07-11";31;1
"2019-07-12";"08:00:00";26.48505;37.8434830150257;216.259789158835;"2019";"07";"2019-07";"2019-07-12";31;1
"2019-07-13";"08:00:00";26.55935;37.833612670346;215.31904071264;"2019";"07";"2019-07";"2019-07-13";31;1
"2019-07-14";"08:00:00";26.68325;37.8202923256662;216.931133472846;"2019";"07";"2019-07";"2019-07-14";31;1
"2019-07-15";"08:00:00";26.3525;37.8492719809864;214.867713261606;"2019";"07";"2019-07";"2019-07-15";31;1
"2019-07-16";"08:00:00";26.0077;37.8547516363067;216.815516237346;"2019";"07";"2019-07";"2019-07-16";31;1
"2019-07-17";"08:00:00";25.33205;37.8362312916269;219.441832313444;"2019";"07";"2019-07";"2019-07-17";31;1
"2019-07-18";"08:00:00";25.81355;37.7992609469471;220.101080619816;"2019";"07";"2019-07";"2019-07-18";31;1
"2019-07-19";"08:00:00";26.08465;37.7117406022674;215.918707404989;"2019";"07";"2019-07";"2019-07-19";31;1
"2019-07-20";"08:00:00";26.23295;37.7722202575876;216.039122046439;"2019";"07";"2019-07";"2019-07-20";31;1
"2019-07-21";"08:00:00";26.39705;37.8075499129078;217.16674221025;"2019";"07";"2019-07";"2019-07-21";31;1
"2019-07-22";"08:00:00";26.12385;37.8173295682281;217.049133918796;"2019";"07";"2019-07";"2019-07-22";31;1
"2019-07-23";"08:00:00";26.952;37.8132092235483;216.398021498431;"2019";"07";"2019-07";"2019-07-23";31;1
"2019-07-24";"08:00:00";26.88675;37.7549388788685;216.675570727367;"2019";"07";"2019-07";"2019-07-24";31;1
"2019-07-25";"08:00:00";26.3811;37.7847185341888;219.479901240834;"2019";"07";"2019-07";"2019-07-25";31;1
"2019-07-26";"08:00:00";26.11945;37.793648189509;221.998765864367;"2019";"07";"2019-07";"2019-07-26";31;1
"2019-07-27";"08:00:00";26.7164;37.8396778448293;217.228845227161;"2019";"07";"2019-07";"2019-07-27";31;1
"2019-07-28";"08:00:00";25.75;37.7800075001495;216.444155163461;"2019";"07";"2019-07";"2019-07-28";31;1
"2019-07-29";"08:00:00";25.8806;37.7933871554697;216.701503725449;"2019";"07";"2019-07";"2019-07-29";31;1
