"// SOMLIT somlit.fr";;;;;;;
"// ctd b59ea68ef44fb90f";2023-03-17;09:49:29;;;;;
ID_SITE;DATE;HEURE;nomSite*;gpsLong*;gpsLat*;TEMPERATURE;PROFONDEUR
//;(yyyy-mm-dd);(hh:mm:ss);-;(wgs84);(wgs84);°C;m
12;2021-03-23;08:08:37;"Point B";7.31667;43.6833;13.8983;1.00
12;2021-03-23;08:08:40;"Point B";7.31667;43.6833;13.8980;2.00
12;2021-03-23;08:08:42;"Point B";7.31667;43.6833;13.8932;3.00
12;2021-03-23;08:08:45;"Point B";7.31667;43.6833;13.8896;4.00
12;2021-03-23;08:08:46;"Point B";7.31667;43.6833;13.8886;5.00
12;2021-03-23;08:08:49;"Point B";7.31667;43.6833;13.8875;6.00
12;2021-03-23;08:08:50;"Point B";7.31667;43.6833;13.8866;7.00
12;2021-03-23;08:08:53;"Point B";7.31667;43.6833;13.8837;8.00
12;2021-03-23;08:08:54;"Point B";7.31667;43.6833;13.8802;9.00
12;2021-03-23;08:08:57;"Point B";7.31667;43.6833;13.8797;10.00
12;2021-03-23;08:08:58;"Point B";7.31667;43.6833;13.8750;11.00
12;2021-03-23;08:09:00;"Point B";7.31667;43.6833;13.8716;12.00
12;2021-03-23;08:09:02;"Point B";7.31667;43.6833;13.8699;13.00
12;2021-03-23;08:09:04;"Point B";7.31667;43.6833;13.8670;14.00
12;2021-03-23;08:09:06;"Point B";7.31667;43.6833;13.8641;15.00
12;2021-03-23;08:09:08;"Point B";7.31667;43.6833;13.8614;16.00
12;2021-03-23;08:09:09;"Point B";7.31667;43.6833;13.8511;17.00
12;2021-03-23;08:09:12;"Point B";7.31667;43.6833;13.8466;18.00
12;2021-03-23;08:09:13;"Point B";7.31667;43.6833;13.8498;19.00
12;2021-03-23;08:09:15;"Point B";7.31667;43.6833;13.8534;20.00
12;2021-03-23;08:09:17;"Point B";7.31667;43.6833;13.8456;21.00
12;2021-03-23;08:09:19;"Point B";7.31667;43.6833;13.8447;22.00
12;2021-03-23;08:09:21;"Point B";7.31667;43.6833;13.8434;23.00
12;2021-03-23;08:09:23;"Point B";7.31667;43.6833;13.8430;24.00
12;2021-03-23;08:09:25;"Point B";7.31667;43.6833;13.8435;25.00
12;2021-03-23;08:09:27;"Point B";7.31667;43.6833;13.8442;26.00
12;2021-03-23;08:09:28;"Point B";7.31667;43.6833;13.8454;27.00
12;2021-03-23;08:09:31;"Point B";7.31667;43.6833;13.8454;28.00
12;2021-03-23;08:09:33;"Point B";7.31667;43.6833;13.8457;29.00
12;2021-03-23;08:09:34;"Point B";7.31667;43.6833;13.8471;30.00
12;2021-03-23;08:09:36;"Point B";7.31667;43.6833;13.8492;31.00
12;2021-03-23;08:09:38;"Point B";7.31667;43.6833;13.8498;32.00
12;2021-03-23;08:09:40;"Point B";7.31667;43.6833;13.8515;33.00
12;2021-03-23;08:09:42;"Point B";7.31667;43.6833;13.8519;34.00
12;2021-03-23;08:09:44;"Point B";7.31667;43.6833;13.8533;35.00
12;2021-03-23;08:09:46;"Point B";7.31667;43.6833;13.8590;36.00
12;2021-03-23;08:09:48;"Point B";7.31667;43.6833;13.8591;37.00
12;2021-03-23;08:09:49;"Point B";7.31667;43.6833;13.8591;38.00
12;2021-03-23;08:09:51;"Point B";7.31667;43.6833;13.8590;39.00
12;2021-03-23;08:09:53;"Point B";7.31667;43.6833;13.8593;40.00
12;2021-03-23;08:09:55;"Point B";7.31667;43.6833;13.8594;41.00
12;2021-03-23;08:09:57;"Point B";7.31667;43.6833;13.8595;42.00
12;2021-03-23;08:09:59;"Point B";7.31667;43.6833;13.8594;43.00
12;2021-03-23;08:10:01;"Point B";7.31667;43.6833;13.8593;44.00
12;2021-03-23;08:10:03;"Point B";7.31667;43.6833;13.8592;45.00
12;2021-03-23;08:10:05;"Point B";7.31667;43.6833;13.8590;46.00
12;2021-03-23;08:10:07;"Point B";7.31667;43.6833;13.8591;47.00
12;2021-03-23;08:10:09;"Point B";7.31667;43.6833;13.8590;48.00
12;2021-03-23;08:10:11;"Point B";7.31667;43.6833;13.8592;49.00
12;2021-03-23;08:10:13;"Point B";7.31667;43.6833;13.8592;50.00
12;2021-03-23;08:10:15;"Point B";7.31667;43.6833;13.8591;51.00
12;2021-03-23;08:10:17;"Point B";7.31667;43.6833;13.8589;52.00
12;2021-03-23;08:10:18;"Point B";7.31667;43.6833;13.8588;53.00
12;2021-03-23;08:10:20;"Point B";7.31667;43.6833;13.8584;54.00
12;2021-03-23;08:10:22;"Point B";7.31667;43.6833;13.8584;55.00
12;2021-03-23;08:10:24;"Point B";7.31667;43.6833;13.8583;56.00
12;2021-03-23;08:10:26;"Point B";7.31667;43.6833;13.8582;57.00
12;2021-03-23;08:10:28;"Point B";7.31667;43.6833;13.8581;58.00
12;2021-03-23;08:10:30;"Point B";7.31667;43.6833;13.8582;59.00
12;2021-03-23;08:10:32;"Point B";7.31667;43.6833;13.8581;60.00
12;2021-03-23;08:10:34;"Point B";7.31667;43.6833;13.8581;61.00
12;2021-03-23;08:10:36;"Point B";7.31667;43.6833;13.8585;62.00
12;2021-03-23;08:10:38;"Point B";7.31667;43.6833;13.8585;63.00
12;2021-03-23;08:10:40;"Point B";7.31667;43.6833;13.8567;64.00
12;2021-03-23;08:10:42;"Point B";7.31667;43.6833;13.8556;65.00
12;2021-03-23;08:10:43;"Point B";7.31667;43.6833;13.8553;66.00
12;2021-03-23;08:10:46;"Point B";7.31667;43.6833;13.8557;67.00
12;2021-03-23;08:10:48;"Point B";7.31667;43.6833;13.8558;68.00
12;2021-03-23;08:10:50;"Point B";7.31667;43.6833;13.8548;69.00
12;2021-03-23;08:10:52;"Point B";7.31667;43.6833;13.8553;70.00
12;2021-03-23;08:10:55;"Point B";7.31667;43.6833;13.8556;71.00
12;2021-03-30;06:44:08;"Point B";7.31667;43.6833;15.0287;1.00
12;2021-03-30;06:44:11;"Point B";7.31667;43.6833;15.0461;2.00
12;2021-03-30;06:44:13;"Point B";7.31667;43.6833;15.0739;3.00
12;2021-03-30;06:44:15;"Point B";7.31667;43.6833;14.9681;4.00
12;2021-03-30;06:44:17;"Point B";7.31667;43.6833;14.6888;5.00
12;2021-03-30;06:44:19;"Point B";7.31667;43.6833;14.5073;6.00
12;2021-03-30;06:44:21;"Point B";7.31667;43.6833;14.4408;7.00
12;2021-03-30;06:44:23;"Point B";7.31667;43.6833;14.3858;8.00
12;2021-03-30;06:44:25;"Point B";7.31667;43.6833;14.3431;9.00
12;2021-03-30;06:44:27;"Point B";7.31667;43.6833;14.2461;10.00
12;2021-03-30;06:44:29;"Point B";7.31667;43.6833;14.1892;11.00
12;2021-03-30;06:44:31;"Point B";7.31667;43.6833;14.1178;12.00
12;2021-03-30;06:44:33;"Point B";7.31667;43.6833;14.0797;13.00
12;2021-03-30;06:44:35;"Point B";7.31667;43.6833;14.0203;14.00
12;2021-03-30;06:44:37;"Point B";7.31667;43.6833;13.9714;15.00
12;2021-03-30;06:44:39;"Point B";7.31667;43.6833;13.9621;16.00
12;2021-03-30;06:44:41;"Point B";7.31667;43.6833;13.9573;17.00
12;2021-03-30;06:44:43;"Point B";7.31667;43.6833;13.9453;18.00
12;2021-03-30;06:44:45;"Point B";7.31667;43.6833;13.9324;19.00
12;2021-03-30;06:44:47;"Point B";7.31667;43.6833;13.9209;20.00
12;2021-03-30;06:44:49;"Point B";7.31667;43.6833;13.9114;21.00
12;2021-03-30;06:44:51;"Point B";7.31667;43.6833;13.9070;22.00
12;2021-03-30;06:44:53;"Point B";7.31667;43.6833;13.9046;23.00
12;2021-03-30;06:44:55;"Point B";7.31667;43.6833;13.9007;24.00
12;2021-03-30;06:44:57;"Point B";7.31667;43.6833;13.8960;25.00
12;2021-03-30;06:44:59;"Point B";7.31667;43.6833;13.8907;26.00
12;2021-03-30;06:45:01;"Point B";7.31667;43.6833;13.8847;27.00
12;2021-03-30;06:45:03;"Point B";7.31667;43.6833;13.8822;28.00
12;2021-03-30;06:45:05;"Point B";7.31667;43.6833;13.8803;29.00
12;2021-03-30;06:45:07;"Point B";7.31667;43.6833;13.8786;30.00
12;2021-03-30;06:45:09;"Point B";7.31667;43.6833;13.8759;31.00
12;2021-03-30;06:45:11;"Point B";7.31667;43.6833;13.8752;32.00
12;2021-03-30;06:45:13;"Point B";7.31667;43.6833;13.8743;33.00
12;2021-03-30;06:45:15;"Point B";7.31667;43.6833;13.8736;34.00
12;2021-03-30;06:45:17;"Point B";7.31667;43.6833;13.8717;35.00
12;2021-03-30;06:45:19;"Point B";7.31667;43.6833;13.8675;36.00
12;2021-03-30;06:45:21;"Point B";7.31667;43.6833;13.8653;37.00
12;2021-03-30;06:45:23;"Point B";7.31667;43.6833;13.8647;38.00
12;2021-03-30;06:45:25;"Point B";7.31667;43.6833;13.8643;39.00
12;2021-03-30;06:45:27;"Point B";7.31667;43.6833;13.8638;40.00
12;2021-03-30;06:45:29;"Point B";7.31667;43.6833;13.8633;41.00
12;2021-03-30;06:45:31;"Point B";7.31667;43.6833;13.8631;42.00
12;2021-03-30;06:45:33;"Point B";7.31667;43.6833;13.8619;43.00
12;2021-03-30;06:45:35;"Point B";7.31667;43.6833;13.8603;44.00
12;2021-03-30;06:45:37;"Point B";7.31667;43.6833;13.8596;45.00
12;2021-03-30;06:45:39;"Point B";7.31667;43.6833;13.8594;46.00
12;2021-03-30;06:45:41;"Point B";7.31667;43.6833;13.8592;47.00
12;2021-03-30;06:45:44;"Point B";7.31667;43.6833;13.8586;48.00
12;2021-03-30;06:45:46;"Point B";7.31667;43.6833;13.8582;49.00
12;2021-03-30;06:45:48;"Point B";7.31667;43.6833;13.8576;50.00
12;2021-03-30;06:45:50;"Point B";7.31667;43.6833;13.8573;51.00
12;2021-03-30;06:45:52;"Point B";7.31667;43.6833;13.8569;52.00
12;2021-03-30;06:45:54;"Point B";7.31667;43.6833;13.8566;53.00
12;2021-03-30;06:45:56;"Point B";7.31667;43.6833;13.8556;54.00
12;2021-03-30;06:45:58;"Point B";7.31667;43.6833;13.8546;55.00
12;2021-03-30;06:46:00;"Point B";7.31667;43.6833;13.8505;56.00
12;2021-03-30;06:46:02;"Point B";7.31667;43.6833;13.8480;57.00
12;2021-03-30;06:46:04;"Point B";7.31667;43.6833;13.8462;58.00
12;2021-03-30;06:46:06;"Point B";7.31667;43.6833;13.8448;59.00
12;2021-03-30;06:46:08;"Point B";7.31667;43.6833;13.8434;60.00
12;2021-03-30;06:46:10;"Point B";7.31667;43.6833;13.8433;61.00
12;2021-03-30;06:46:12;"Point B";7.31667;43.6833;13.8431;62.00
12;2021-03-30;06:46:14;"Point B";7.31667;43.6833;13.8430;63.00
12;2021-03-30;06:46:16;"Point B";7.31667;43.6833;13.8427;64.00
12;2021-03-30;06:46:18;"Point B";7.31667;43.6833;13.8427;65.00
12;2021-03-30;06:46:21;"Point B";7.31667;43.6833;13.8410;66.00
12;2021-03-30;06:46:23;"Point B";7.31667;43.6833;13.8400;67.00
12;2021-03-30;06:46:25;"Point B";7.31667;43.6833;13.8397;68.00
12;2021-03-30;06:46:27;"Point B";7.31667;43.6833;13.8395;69.00
12;2021-03-30;06:46:29;"Point B";7.31667;43.6833;13.8384;70.00
12;2021-03-30;06:46:31;"Point B";7.31667;43.6833;13.8378;71.00
12;2021-03-30;06:46:33;"Point B";7.31667;43.6833;13.8375;72.00
12;2021-03-30;06:46:35;"Point B";7.31667;43.6833;13.8363;73.00
12;2021-03-30;06:46:37;"Point B";7.31667;43.6833;13.8348;74.00
12;2021-03-30;06:46:39;"Point B";7.31667;43.6833;13.8280;75.00
12;2021-03-30;06:46:41;"Point B";7.31667;43.6833;13.8205;76.00
12;2021-03-30;06:46:43;"Point B";7.31667;43.6833;13.8189;77.00
12;2021-03-30;06:46:45;"Point B";7.31667;43.6833;13.8188;78.00
12;2021-03-30;06:46:47;"Point B";7.31667;43.6833;13.8172;79.00
12;2021-03-30;06:46:49;"Point B";7.31667;43.6833;13.8172;80.00
12;2021-03-30;06:46:51;"Point B";7.31667;43.6833;13.8183;81.00
12;2021-03-30;06:46:53;"Point B";7.31667;43.6833;13.8181;82.00
12;2021-03-30;06:46:55;"Point B";7.31667;43.6833;13.8187;83.00
12;2021-03-30;06:46:57;"Point B";7.31667;43.6833;13.8190;84.00
12;2021-03-30;06:46:59;"Point B";7.31667;43.6833;13.8194;85.00
12;2021-03-30;06:47:01;"Point B";7.31667;43.6833;13.8193;86.00
12;2021-03-30;06:47:04;"Point B";7.31667;43.6833;13.8167;87.00
12;2021-03-30;06:47:06;"Point B";7.31667;43.6833;13.8137;88.00
12;2021-03-30;06:47:08;"Point B";7.31667;43.6833;13.8123;89.00
12;2021-03-30;06:47:10;"Point B";7.31667;43.6833;13.8120;90.00
12;2021-03-30;06:47:12;"Point B";7.31667;43.6833;13.8099;91.00
12;2021-03-30;06:47:14;"Point B";7.31667;43.6833;13.8085;92.00
12;2021-03-30;06:47:16;"Point B";7.31667;43.6833;13.8056;93.00
12;2021-03-30;06:47:18;"Point B";7.31667;43.6833;13.8014;94.00
12;2021-03-30;06:47:20;"Point B";7.31667;43.6833;13.7999;95.00
12;2021-03-30;06:47:22;"Point B";7.31667;43.6833;13.7976;96.00
12;2021-03-30;06:47:24;"Point B";7.31667;43.6833;13.7950;97.00
12;2021-03-30;06:47:26;"Point B";7.31667;43.6833;13.7891;98.00
12;2021-03-30;06:47:28;"Point B";7.31667;43.6833;13.7816;99.00
12;2021-03-30;06:47:30;"Point B";7.31667;43.6833;13.7834;100.00
12;2021-03-30;06:47:32;"Point B";7.31667;43.6833;13.7794;101.00
12;2021-03-30;06:47:34;"Point B";7.31667;43.6833;13.7730;102.00
12;2021-03-30;06:47:36;"Point B";7.31667;43.6833;13.7723;103.00
12;2021-03-30;06:47:38;"Point B";7.31667;43.6833;13.7761;104.00
12;2021-03-30;06:47:40;"Point B";7.31667;43.6833;13.7733;105.00
12;2021-03-30;06:47:43;"Point B";7.31667;43.6833;13.7723;106.00
12;2021-03-30;06:47:44;"Point B";7.31667;43.6833;13.7695;107.00
12;2021-03-30;06:47:46;"Point B";7.31667;43.6833;13.7663;108.00
12;2021-03-30;06:47:49;"Point B";7.31667;43.6833;13.7638;109.00
12;2021-03-30;06:47:51;"Point B";7.31667;43.6833;13.7607;110.00
12;2021-03-30;06:47:53;"Point B";7.31667;43.6833;13.7570;111.00
12;2021-03-30;06:47:55;"Point B";7.31667;43.6833;13.7496;112.00
12;2021-03-30;06:47:57;"Point B";7.31667;43.6833;13.7427;113.00
12;2021-03-30;06:47:59;"Point B";7.31667;43.6833;13.7419;114.00
12;2021-03-30;06:48:01;"Point B";7.31667;43.6833;13.7395;115.00
12;2021-03-30;06:48:03;"Point B";7.31667;43.6833;13.7359;116.00
12;2021-03-30;06:48:05;"Point B";7.31667;43.6833;13.7310;117.00
12;2021-03-30;06:48:07;"Point B";7.31667;43.6833;13.7309;118.00
12;2021-03-30;06:48:09;"Point B";7.31667;43.6833;13.7319;119.00
12;2021-03-30;06:48:11;"Point B";7.31667;43.6833;13.7335;120.00
12;2021-03-30;06:48:13;"Point B";7.31667;43.6833;13.7337;121.00
12;2021-03-30;06:48:15;"Point B";7.31667;43.6833;13.7442;122.00
12;2021-03-30;06:48:17;"Point B";7.31667;43.6833;13.7479;123.00
12;2021-03-30;06:48:19;"Point B";7.31667;43.6833;13.7469;124.00
12;2021-03-30;06:48:21;"Point B";7.31667;43.6833;13.7416;125.00
12;2021-03-30;06:48:23;"Point B";7.31667;43.6833;13.7393;126.00
12;2021-03-30;06:48:25;"Point B";7.31667;43.6833;13.7380;127.00
12;2021-03-30;06:48:27;"Point B";7.31667;43.6833;13.7373;128.00
12;2021-03-30;06:48:29;"Point B";7.31667;43.6833;13.7398;129.00
12;2021-03-30;06:48:31;"Point B";7.31667;43.6833;13.7421;130.00
12;2021-03-30;06:48:32;"Point B";7.31667;43.6833;13.7431;131.00
12;2021-03-30;06:48:34;"Point B";7.31667;43.6833;13.7427;132.00
12;2021-03-30;06:48:37;"Point B";7.31667;43.6833;13.7419;133.00
12;2021-04-06;06:25:29;"Point B";7.31667;43.6833;15.2866;1.00
12;2021-04-06;06:25:32;"Point B";7.31667;43.6833;15.2944;2.00
12;2021-04-06;06:25:34;"Point B";7.31667;43.6833;15.2853;3.00
12;2021-04-06;06:25:37;"Point B";7.31667;43.6833;15.2747;4.00
12;2021-04-06;06:25:39;"Point B";7.31667;43.6833;15.2646;5.00
12;2021-04-06;06:25:41;"Point B";7.31667;43.6833;15.2189;6.00
12;2021-04-06;06:25:44;"Point B";7.31667;43.6833;15.1360;7.00
12;2021-04-06;06:25:46;"Point B";7.31667;43.6833;15.0030;8.00
12;2021-04-06;06:25:48;"Point B";7.31667;43.6833;14.9903;9.00
12;2021-04-06;06:25:50;"Point B";7.31667;43.6833;14.9925;10.00
12;2021-04-06;06:25:52;"Point B";7.31667;43.6833;14.9819;11.00
12;2021-04-06;06:25:53;"Point B";7.31667;43.6833;14.9710;12.00
12;2021-04-06;06:25:55;"Point B";7.31667;43.6833;14.9574;13.00
12;2021-04-06;06:25:57;"Point B";7.31667;43.6833;14.9454;14.00
12;2021-04-06;06:25:59;"Point B";7.31667;43.6833;14.9396;15.00
12;2021-04-06;06:26:01;"Point B";7.31667;43.6833;14.9262;16.00
12;2021-04-06;06:26:02;"Point B";7.31667;43.6833;14.9085;17.00
12;2021-04-06;06:26:05;"Point B";7.31667;43.6833;14.8999;18.00
12;2021-04-06;06:26:06;"Point B";7.31667;43.6833;14.8800;19.00
12;2021-04-06;06:26:08;"Point B";7.31667;43.6833;14.8679;20.00
12;2021-04-06;06:26:10;"Point B";7.31667;43.6833;14.8574;21.00
12;2021-04-06;06:26:12;"Point B";7.31667;43.6833;14.8531;22.00
12;2021-04-06;06:26:14;"Point B";7.31667;43.6833;14.8505;23.00
12;2021-04-06;06:26:16;"Point B";7.31667;43.6833;14.8643;24.00
12;2021-04-06;06:26:18;"Point B";7.31667;43.6833;14.8640;25.00
12;2021-04-06;06:26:20;"Point B";7.31667;43.6833;14.8667;26.00
12;2021-04-06;06:26:21;"Point B";7.31667;43.6833;14.8633;27.00
12;2021-04-06;06:26:24;"Point B";7.31667;43.6833;14.8558;28.00
12;2021-04-06;06:26:26;"Point B";7.31667;43.6833;14.8550;29.00
12;2021-04-06;06:26:27;"Point B";7.31667;43.6833;14.8515;30.00
12;2021-04-06;06:26:29;"Point B";7.31667;43.6833;14.8542;31.00
12;2021-04-06;06:26:31;"Point B";7.31667;43.6833;14.8321;32.00
12;2021-04-06;06:26:33;"Point B";7.31667;43.6833;14.8144;33.00
12;2021-04-06;06:26:35;"Point B";7.31667;43.6833;14.8061;34.00
12;2021-04-06;06:26:37;"Point B";7.31667;43.6833;14.7934;35.00
12;2021-04-06;06:26:39;"Point B";7.31667;43.6833;14.7710;36.00
12;2021-04-06;06:26:41;"Point B";7.31667;43.6833;14.7597;37.00
12;2021-04-06;06:26:43;"Point B";7.31667;43.6833;14.7591;38.00
12;2021-04-06;06:26:45;"Point B";7.31667;43.6833;14.7601;39.00
12;2021-04-06;06:26:47;"Point B";7.31667;43.6833;14.7596;40.00
12;2021-04-06;06:26:49;"Point B";7.31667;43.6833;14.7593;41.00
12;2021-04-06;06:26:51;"Point B";7.31667;43.6833;14.7547;42.00
12;2021-04-06;06:26:52;"Point B";7.31667;43.6833;14.7512;43.00
12;2021-04-06;06:26:54;"Point B";7.31667;43.6833;14.7499;44.00
12;2021-04-06;06:26:56;"Point B";7.31667;43.6833;14.7422;45.00
12;2021-04-06;06:26:58;"Point B";7.31667;43.6833;14.7384;46.00
12;2021-04-06;06:27:00;"Point B";7.31667;43.6833;14.7176;47.00
12;2021-04-06;06:27:02;"Point B";7.31667;43.6833;14.7089;48.00
12;2021-04-06;06:27:04;"Point B";7.31667;43.6833;14.7044;49.00
12;2021-04-06;06:27:06;"Point B";7.31667;43.6833;14.6911;50.00
12;2021-04-06;06:27:07;"Point B";7.31667;43.6833;14.6595;51.00
12;2021-04-06;06:27:10;"Point B";7.31667;43.6833;14.6463;52.00
12;2021-04-06;06:27:12;"Point B";7.31667;43.6833;14.6254;53.00
12;2021-04-06;06:27:13;"Point B";7.31667;43.6833;14.6139;54.00
12;2021-04-06;06:27:16;"Point B";7.31667;43.6833;14.6115;55.00
12;2021-04-06;06:27:18;"Point B";7.31667;43.6833;14.6032;56.00
12;2021-04-06;06:27:19;"Point B";7.31667;43.6833;14.5705;57.00
12;2021-04-06;06:27:21;"Point B";7.31667;43.6833;14.5453;58.00
12;2021-04-06;06:27:24;"Point B";7.31667;43.6833;14.5337;59.00
12;2021-04-06;06:27:25;"Point B";7.31667;43.6833;14.5220;60.00
12;2021-04-06;06:27:27;"Point B";7.31667;43.6833;14.5190;61.00
12;2021-04-06;06:27:30;"Point B";7.31667;43.6833;14.5166;62.00
12;2021-04-06;06:27:31;"Point B";7.31667;43.6833;14.5019;63.00
12;2021-04-06;06:27:33;"Point B";7.31667;43.6833;14.4799;64.00
12;2021-04-06;06:27:35;"Point B";7.31667;43.6833;14.4615;65.00
12;2021-04-06;06:27:37;"Point B";7.31667;43.6833;14.4255;66.00
12;2021-04-06;06:27:39;"Point B";7.31667;43.6833;14.3477;67.00
12;2021-04-06;06:27:41;"Point B";7.31667;43.6833;14.3347;68.00
12;2021-04-06;06:27:43;"Point B";7.31667;43.6833;14.3136;69.00
12;2021-04-06;06:27:45;"Point B";7.31667;43.6833;14.3065;70.00
12;2021-04-06;06:27:47;"Point B";7.31667;43.6833;14.2993;71.00
12;2021-04-06;06:27:49;"Point B";7.31667;43.6833;14.2917;72.00
12;2021-04-06;06:27:51;"Point B";7.31667;43.6833;14.2750;73.00
12;2021-04-06;06:27:53;"Point B";7.31667;43.6833;14.2704;74.00
12;2021-04-06;06:27:55;"Point B";7.31667;43.6833;14.2649;75.00
12;2021-04-06;06:27:57;"Point B";7.31667;43.6833;14.2538;76.00
12;2021-04-06;06:27:59;"Point B";7.31667;43.6833;14.2493;77.00
12;2021-04-06;06:28:01;"Point B";7.31667;43.6833;14.2292;78.00
12;2021-04-06;06:28:03;"Point B";7.31667;43.6833;14.2018;79.00
12;2021-04-06;06:28:05;"Point B";7.31667;43.6833;14.1967;80.00
12;2021-04-06;06:28:07;"Point B";7.31667;43.6833;14.1891;81.00
12;2021-04-06;06:28:09;"Point B";7.31667;43.6833;14.1814;82.00
12;2021-04-06;06:28:11;"Point B";7.31667;43.6833;14.1740;83.00
12;2021-04-06;06:28:12;"Point B";7.31667;43.6833;14.1706;84.00
12;2021-04-06;06:28:14;"Point B";7.31667;43.6833;14.1581;85.00
12;2021-04-06;06:28:17;"Point B";7.31667;43.6833;14.1454;86.00
12;2021-04-06;06:28:18;"Point B";7.31667;43.6833;14.1347;87.00
12;2021-04-06;06:28:20;"Point B";7.31667;43.6833;14.1333;88.00
12;2021-04-06;06:28:22;"Point B";7.31667;43.6833;14.1318;89.00
12;2021-04-06;06:28:24;"Point B";7.31667;43.6833;14.1292;90.00
12;2021-04-06;06:28:27;"Point B";7.31667;43.6833;14.1226;91.00
12;2021-04-06;06:28:28;"Point B";7.31667;43.6833;14.0939;92.00
12;2021-04-06;06:28:30;"Point B";7.31667;43.6833;14.0850;93.00
12;2021-04-06;06:28:32;"Point B";7.31667;43.6833;14.0667;94.00
12;2021-04-06;06:28:34;"Point B";7.31667;43.6833;14.0396;95.00
12;2021-04-06;06:28:36;"Point B";7.31667;43.6833;14.0340;96.00
12;2021-04-06;06:28:38;"Point B";7.31667;43.6833;14.0186;97.00
12;2021-04-06;06:28:40;"Point B";7.31667;43.6833;14.0152;98.00
12;2021-04-06;06:28:42;"Point B";7.31667;43.6833;14.0086;99.00
12;2021-04-06;06:28:44;"Point B";7.31667;43.6833;14.0068;100.00
12;2021-04-06;06:28:46;"Point B";7.31667;43.6833;14.0003;101.00
12;2021-04-06;06:28:47;"Point B";7.31667;43.6833;14.0011;102.00
12;2021-04-06;06:28:50;"Point B";7.31667;43.6833;13.9938;103.00
12;2021-04-06;06:28:52;"Point B";7.31667;43.6833;13.9869;104.00
12;2021-04-06;06:28:53;"Point B";7.31667;43.6833;13.9825;105.00
12;2021-04-06;06:28:55;"Point B";7.31667;43.6833;13.9704;106.00
12;2021-04-06;06:28:58;"Point B";7.31667;43.6833;13.9653;107.00
12;2021-04-06;06:28:59;"Point B";7.31667;43.6833;13.9473;108.00
12;2021-04-06;06:29:01;"Point B";7.31667;43.6833;13.9406;109.00
12;2021-04-06;06:29:04;"Point B";7.31667;43.6833;13.9411;110.00
12;2021-04-06;06:29:05;"Point B";7.31667;43.6833;13.9408;111.00
12;2021-04-06;06:29:07;"Point B";7.31667;43.6833;13.9408;112.00
12;2021-04-06;06:29:10;"Point B";7.31667;43.6833;13.9400;113.00
12;2021-04-06;06:29:11;"Point B";7.31667;43.6833;13.9388;114.00
12;2021-04-06;06:29:13;"Point B";7.31667;43.6833;13.9377;115.00
12;2021-04-06;06:29:15;"Point B";7.31667;43.6833;13.9320;116.00
12;2021-04-06;06:29:17;"Point B";7.31667;43.6833;13.9254;117.00
12;2021-04-06;06:29:19;"Point B";7.31667;43.6833;13.9160;118.00
12;2021-04-06;06:29:21;"Point B";7.31667;43.6833;13.9041;119.00
12;2021-04-06;06:29:23;"Point B";7.31667;43.6833;13.8990;120.00
12;2021-04-06;06:29:25;"Point B";7.31667;43.6833;13.8950;121.00
12;2021-04-06;06:29:26;"Point B";7.31667;43.6833;13.8866;122.00
12;2021-04-06;06:29:28;"Point B";7.31667;43.6833;13.8839;123.00
12;2021-04-06;06:29:31;"Point B";7.31667;43.6833;13.8805;124.00
12;2021-04-06;06:29:32;"Point B";7.31667;43.6833;13.8793;125.00
12;2021-04-06;06:29:35;"Point B";7.31667;43.6833;13.8782;126.00
12;2021-04-06;06:29:36;"Point B";7.31667;43.6833;13.8666;127.00
12;2021-04-06;06:29:38;"Point B";7.31667;43.6833;13.8605;128.00
12;2021-04-06;06:29:41;"Point B";7.31667;43.6833;13.8526;129.00
12;2021-04-06;06:29:42;"Point B";7.31667;43.6833;13.8411;130.00
12;2021-04-06;06:29:44;"Point B";7.31667;43.6833;13.8423;131.00
12;2021-04-06;06:29:46;"Point B";7.31667;43.6833;13.8404;132.00
12;2021-04-06;06:29:48;"Point B";7.31667;43.6833;13.8383;133.00
12;2021-04-06;06:29:50;"Point B";7.31667;43.6833;13.8386;134.00
12;2021-04-06;06:29:52;"Point B";7.31667;43.6833;13.8365;135.00
12;2021-04-06;06:29:54;"Point B";7.31667;43.6833;13.8335;136.00
12;2021-04-06;06:29:56;"Point B";7.31667;43.6833;13.8300;137.00
12;2021-04-06;06:29:58;"Point B";7.31667;43.6833;13.8254;138.00
12;2021-04-06;06:30:00;"Point B";7.31667;43.6833;13.8196;139.00
12;2021-04-06;06:30:02;"Point B";7.31667;43.6833;13.8162;140.00
12;2021-04-06;06:30:03;"Point B";7.31667;43.6833;13.8158;141.00
12;2021-04-06;06:30:06;"Point B";7.31667;43.6833;13.8160;142.00
12;2021-04-06;06:30:08;"Point B";7.31667;43.6833;13.8085;143.00
12;2021-04-06;06:30:09;"Point B";7.31667;43.6833;13.7984;144.00
12;2021-04-06;06:30:11;"Point B";7.31667;43.6833;13.7964;145.00
12;2021-04-06;06:30:13;"Point B";7.31667;43.6833;13.7937;146.00
12;2021-04-06;06:30:15;"Point B";7.31667;43.6833;13.7920;147.00
12;2021-04-06;06:30:17;"Point B";7.31667;43.6833;13.7917;148.00
12;2021-04-06;06:30:19;"Point B";7.31667;43.6833;13.7877;149.00
12;2021-04-06;06:30:21;"Point B";7.31667;43.6833;13.7807;150.00
12;2021-04-06;06:30:23;"Point B";7.31667;43.6833;13.7763;151.00
